transaction_id,customer_id,date,revenue,category,channel,payment_method,delivery_days,satisfaction_score,segment,region,age_group,month_num
T001840,C01540,2024-07-22,442.41,Electronics,Mobile App,Credit Card,3,3,Regular,North,46-60,19
T006185,C00143,2024-07-22,471.92,Fashion,Web,UPI,4,3,Regular,East,46-60,19
T013125,C01789,2024-07-22,455.55,Fashion,Mobile App,UPI,3,4,Premium,North,36-45,19
T001159,C01655,2024-07-22,66.36,Electronics,Store,Debit Card,3,4,Premium,North,36-45,19
T005281,C00842,2024-07-22,301.54,Fashion,Mobile App,Credit Card,6,2,Regular,East,46-60,19
T001080,C00085,2024-07-22,269.21,Home,Mobile App,UPI,4,3,Regular,South,60+,19
T006065,C00715,2024-07-22,219.17,Home,Mobile App,Credit Card,2,4,Regular,North,36-45,19
T013291,C01683,2024-07-22,17.63,Fashion,Web,Debit Card,4,3,Regular,East,26-35,19
T011107,C00668,2024-07-22,146.95,Home,Store,Debit Card,7,1,Premium,East,26-35,19
T009258,C00735,2024-07-22,411.47,Beauty,Web,Debit Card,5,4,Regular,West,36-45,19
T014352,C01341,2024-07-22,280.25,Electronics,Mobile App,Credit Card,2,5,Regular,West,46-60,19
T010070,C00872,2024-07-22,545.69,Electronics,Store,UPI,4,3,Regular,West,26-35,19
T006660,C01433,2024-07-22,144.61,Fashion,Web,Debit Card,5,3,Regular,East,46-60,19
T005030,C00274,2024-07-23,30.27,Fashion,Web,Wallet,5,1,Budget,East,46-60,19
T005306,C01338,2024-07-23,74.92,Fashion,Web,Credit Card,4,3,Regular,East,36-45,19
T013787,C01152,2024-07-23,59.8,Fashion,Web,Debit Card,5,3,Budget,North,18-25,19
T010832,C00843,2024-07-23,348.52,Beauty,Store,Credit Card,4,4,Premium,West,26-35,19
T003324,C01857,2024-07-23,42.94,Beauty,Web,Debit Card,6,3,Budget,South,36-45,19
T005525,C00900,2024-07-23,606.3,Home,Web,Wallet,3,4,Premium,North,18-25,19
T007184,C01994,2024-07-23,628.12,Electronics,Mobile App,UPI,5,4,Premium,North,60+,19
T000328,C01592,2024-07-23,45.23,Electronics,Store,Credit Card,5,3,Budget,North,18-25,19
T013904,C00459,2024-07-23,277.87,Beauty,Mobile App,Debit Card,5,3,Premium,South,18-25,19
T001059,C01943,2024-07-23,69.27,Beauty,Mobile App,UPI,3,4,Budget,North,26-35,19
T007880,C00956,2024-07-23,414.53,Home,Web,UPI,5,4,Regular,East,36-45,19
T007763,C00480,2024-07-24,79.12,Fashion,Web,UPI,4,4,Regular,East,18-25,19
T000619,C01843,2024-07-24,103.79,Fashion,Mobile App,UPI,3,4,Regular,South,46-60,19
T013160,C00940,2024-07-24,656.06,Electronics,Mobile App,Credit Card,4,3,Regular,North,36-45,19
T004978,C00612,2024-07-24,48.24,Fashion,Web,Credit Card,2,4,Budget,North,46-60,19
T006494,C00670,2024-07-24,105.16,Sports,Store,Debit Card,5,3,Regular,South,26-35,19
T007300,C00105,2024-07-24,87.86,Home,Mobile App,Credit Card,4,3,Budget,East,18-25,19
T001411,C00064,2024-07-24,186.16,Home,Mobile App,Credit Card,4,4,Regular,South,36-45,19
T011776,C00073,2024-07-24,1253.58,Sports,Web,Debit Card,3,5,Premium,North,60+,19
T013196,C01114,2024-07-24,476.8,Beauty,Web,UPI,4,4,Regular,North,36-45,19
T013179,C01959,2024-07-24,330.8,Fashion,Mobile App,Credit Card,2,4,Regular,North,26-35,19
T012434,C01684,2024-07-24,115.19,Beauty,Web,Credit Card,5,3,Budget,North,26-35,19
T012394,C01512,2024-07-24,41.02,Fashion,Mobile App,Credit Card,3,4,Budget,North,60+,19
T001930,C00737,2024-07-24,280.41,Fashion,Mobile App,UPI,4,4,Regular,West,36-45,19
T000610,C01064,2024-07-24,264.18,Home,Mobile App,Wallet,5,2,Regular,East,36-45,19
T007667,C00577,2024-07-24,444.44,Fashion,Mobile App,UPI,3,4,Premium,West,60+,19
T010392,C01994,2024-07-25,79.03,Home,Web,Debit Card,3,5,Premium,North,60+,19
T007946,C00762,2024-07-25,136.67,Home,Mobile App,Credit Card,4,4,Regular,North,26-35,19
T005632,C01601,2024-07-25,311.9,Fashion,Mobile App,Debit Card,2,5,Premium,North,18-25,19
T013573,C00411,2024-07-25,120.88,Sports,Web,Credit Card,4,3,Regular,East,26-35,19
T000122,C00832,2024-07-25,371.15,Electronics,Web,Credit Card,6,3,Regular,East,36-45,19
T007164,C00929,2024-07-25,271.46,Home,Store,UPI,7,2,Regular,East,26-35,19
T012569,C01694,2024-07-25,564.19,Beauty,Web,Wallet,4,3,Premium,North,36-45,19
T005439,C01713,2024-07-25,307.42,Home,Web,Wallet,7,2,Budget,East,26-35,19
T014706,C01815,2024-07-25,394.3,Sports,Web,UPI,4,3,Premium,North,18-25,19
T006563,C01545,2024-07-25,255.24,Home,Mobile App,Debit Card,4,5,Budget,West,26-35,19
T013779,C00836,2024-07-25,388.93,Home,Mobile App,Debit Card,3,3,Regular,West,26-35,19
T012964,C01857,2024-07-25,109.08,Fashion,Web,Wallet,3,3,Budget,South,36-45,19
T006710,C00072,2024-07-25,703.19,Electronics,Web,Debit Card,6,2,Premium,South,26-35,19
T001962,C01830,2024-07-25,240.99,Beauty,Web,UPI,3,4,Regular,North,18-25,19
T003113,C01759,2024-07-25,453.17,Fashion,Web,Wallet,3,4,Premium,South,26-35,19
T014414,C00498,2024-07-25,91.09,Fashion,Web,Credit Card,3,4,Premium,West,26-35,19
T014315,C00474,2024-07-25,178.05,Electronics,Mobile App,Wallet,6,3,Budget,East,36-45,19
T007217,C01828,2024-07-25,141.61,Sports,Web,Debit Card,6,3,Budget,South,46-60,19
T014783,C00801,2024-07-25,73.82,Fashion,Mobile App,Debit Card,4,3,Budget,East,26-35,19
T002409,C01831,2024-07-25,80.02,Fashion,Mobile App,UPI,5,4,Budget,South,36-45,19
T013345,C00839,2024-07-25,304.54,Fashion,Web,Credit Card,5,2,Regular,East,18-25,19
T011618,C00174,2024-07-26,232.17,Home,Web,Debit Card,3,4,Regular,West,36-45,19
T000672,C00504,2024-07-26,118.75,Fashion,Web,Credit Card,5,3,Budget,West,60+,19
T008445,C01841,2024-07-26,368.81,Fashion,Web,Debit Card,4,4,Regular,South,46-60,19
T008661,C01871,2024-07-26,54.77,Home,Mobile App,UPI,5,2,Budget,South,46-60,19
T009052,C00241,2024-07-26,217.6,Home,Web,Debit Card,4,3,Budget,East,36-45,19
T009249,C01537,2024-07-26,264.58,Sports,Mobile App,Debit Card,4,3,Premium,North,26-35,19
T002976,C01222,2024-07-26,344.95,Fashion,Store,Credit Card,5,4,Premium,North,18-25,19
T007145,C01440,2024-07-26,225.93,Home,Web,Debit Card,5,3,Regular,West,18-25,19
T006844,C01909,2024-07-26,331.34,Sports,Store,UPI,6,2,Regular,East,36-45,19
T014004,C01962,2024-07-26,12.58,Fashion,Web,Debit Card,5,3,Regular,South,36-45,19
T003492,C01196,2024-07-26,22.65,Home,Mobile App,UPI,6,3,Budget,South,46-60,19
T010178,C01680,2024-07-27,66.09,Electronics,Store,Credit Card,3,4,Regular,South,26-35,19
T007063,C00765,2024-07-27,1053.87,Home,Web,UPI,3,3,Premium,North,36-45,19
T012712,C00569,2024-07-27,238.32,Fashion,Web,Credit Card,4,4,Budget,West,36-45,19
T013167,C01201,2024-07-27,205.06,Home,Mobile App,Wallet,5,3,Budget,East,36-45,19
T013098,C01286,2024-07-27,80.66,Electronics,Web,UPI,4,3,Regular,North,36-45,19
T003077,C01748,2024-07-27,159.53,Electronics,Web,Credit Card,6,3,Regular,South,26-35,19
T006691,C00253,2024-07-27,164.39,Electronics,Mobile App,Credit Card,7,2,Budget,East,26-35,19
T009000,C01661,2024-07-27,175.04,Electronics,Web,Wallet,5,2,Regular,South,60+,19
T009418,C00827,2024-07-27,415.14,Fashion,Store,Debit Card,6,3,Regular,East,26-35,19
T013376,C00551,2024-07-27,123.03,Fashion,Store,UPI,6,3,Regular,South,60+,19
T004704,C01946,2024-07-27,109.87,Sports,Mobile App,Credit Card,3,3,Regular,North,26-35,19
T000407,C00569,2024-07-27,63.83,Sports,Web,Credit Card,2,5,Budget,West,36-45,19
T010475,C00146,2024-07-27,334.69,Home,Web,Wallet,5,3,Premium,West,60+,19
T013436,C00219,2024-07-27,62.67,Home,Web,Credit Card,5,3,Regular,West,46-60,19
T008650,C00095,2024-07-27,240.13,Home,Store,Debit Card,4,3,Budget,North,26-35,19
T014379,C01731,2024-07-27,120.01,Fashion,Mobile App,UPI,3,5,Regular,North,26-35,19
T003830,C00244,2024-07-27,404.67,Sports,Web,UPI,4,4,Regular,West,18-25,19
T004414,C01112,2024-07-27,73.16,Electronics,Store,Wallet,5,4,Regular,North,46-60,19
T001170,C00771,2024-07-27,66.24,Fashion,Mobile App,Credit Card,4,3,Premium,North,46-60,19
T004012,C00962,2024-07-27,76.91,Fashion,Mobile App,Credit Card,3,4,Regular,South,36-45,19
T000675,C00703,2024-07-27,403.5,Fashion,Mobile App,Credit Card,4,3,Regular,North,46-60,19
T005806,C00939,2024-07-27,190.21,Electronics,Web,UPI,5,3,Premium,West,36-45,19
T000554,C00090,2024-07-27,7.86,Fashion,Web,Credit Card,3,4,Regular,South,46-60,19
T010291,C01357,2024-07-28,242.3,Home,Mobile App,Credit Card,6,3,Budget,East,26-35,19
T012384,C01234,2024-07-28,697.27,Home,Web,Debit Card,2,5,Premium,North,18-25,19
T003017,C00088,2024-07-28,50.45,Electronics,Web,UPI,4,3,Regular,East,26-35,19
T005424,C01638,2024-07-28,153.15,Beauty,Web,Credit Card,4,3,Premium,North,36-45,19
T001724,C00631,2024-07-28,47.19,Beauty,Web,Wallet,6,3,Budget,East,26-35,19
T003019,C01592,2024-07-28,61.24,Home,Web,Debit Card,5,4,Budget,North,18-25,19
T000056,C00581,2024-07-28,486.41,Home,Mobile App,Debit Card,2,4,Regular,North,26-35,19
T006452,C00089,2024-07-28,234.68,Beauty,Web,UPI,4,3,Budget,West,18-25,19
T010747,C01737,2024-07-28,257.14,Electronics,Mobile App,Wallet,6,3,Regular,East,26-35,19
T012407,C00292,2024-07-28,127.9,Sports,Store,Credit Card,4,3,Premium,North,36-45,19
T010866,C01718,2024-07-28,145.56,Electronics,Store,UPI,2,4,Regular,North,60+,19
T007854,C01493,2024-07-28,432.71,Electronics,Store,Wallet,4,4,Regular,West,46-60,19
T014259,C00220,2024-07-28,52.06,Beauty,Mobile App,UPI,4,4,Budget,North,36-45,19
T003713,C00651,2024-07-28,298.21,Fashion,Store,Credit Card,4,2,Premium,North,36-45,19
T011944,C01825,2024-07-28,300.45,Fashion,Mobile App,Credit Card,5,3,Regular,North,46-60,19
T000651,C01515,2024-07-28,769.09,Electronics,Mobile App,Debit Card,4,4,Premium,West,46-60,19
T008340,C00966,2024-07-28,59.69,Fashion,Web,Wallet,5,3,Regular,East,18-25,19
T006914,C00340,2024-07-28,352.21,Electronics,Mobile App,Credit Card,6,2,Premium,South,26-35,19
T007881,C00310,2024-07-28,620.37,Sports,Mobile App,Wallet,6,3,Regular,South,36-45,19
T002639,C00393,2024-07-28,101.95,Electronics,Web,Credit Card,5,3,Regular,South,46-60,19
T012435,C01566,2024-07-28,364.76,Sports,Mobile App,UPI,4,3,Regular,East,36-45,19
T001520,C01889,2024-07-28,64.69,Electronics,Web,UPI,6,2,Budget,East,18-25,19
T013810,C01149,2024-07-28,65.77,Electronics,Web,Credit Card,6,2,Budget,East,26-35,19
T000580,C01664,2024-07-28,171.32,Home,Store,UPI,2,4,Regular,North,46-60,19
T004929,C01724,2024-07-28,596.92,Electronics,Web,Debit Card,3,4,Premium,North,36-45,19
T000319,C01260,2024-07-28,212.23,Electronics,Web,Debit Card,2,4,Regular,West,36-45,19
T012432,C00284,2024-07-28,83.18,Home,Mobile App,Credit Card,3,4,Premium,North,36-45,19
T014231,C01501,2024-07-28,25.89,Fashion,Web,UPI,5,4,Regular,North,26-35,19
T003175,C01365,2024-07-28,102.12,Fashion,Mobile App,Credit Card,4,3,Budget,West,46-60,19
T006804,C00278,2024-07-29,201.74,Electronics,Store,Debit Card,3,4,Regular,South,26-35,19
T002585,C00806,2024-07-29,200.73,Home,Web,Debit Card,3,4,Budget,West,60+,19
T011483,C01770,2024-07-29,171.44,Home,Web,Wallet,5,3,Regular,North,26-35,19
T006648,C00387,2024-07-29,283.93,Fashion,Web,Wallet,3,5,Regular,South,60+,19
T007061,C00412,2024-07-29,61.5,Sports,Web,Debit Card,5,2,Budget,North,26-35,19
T010084,C00543,2024-07-29,265.69,Home,Mobile App,Credit Card,5,3,Regular,West,60+,19
T011805,C00465,2024-07-29,211.91,Home,Web,UPI,4,3,Budget,East,60+,19
T007898,C00158,2024-07-29,134.01,Fashion,Web,Credit Card,4,3,Budget,South,26-35,19
T011484,C01494,2024-07-29,640.19,Beauty,Mobile App,Wallet,3,4,Premium,West,26-35,19
T012770,C00232,2024-07-29,27.55,Fashion,Store,Debit Card,4,3,Regular,North,18-25,19
T009368,C00838,2024-07-29,161.09,Electronics,Web,Wallet,5,2,Regular,North,26-35,19
T000318,C00094,2024-07-29,88.55,Electronics,Web,Wallet,3,3,Regular,South,26-35,19
T006906,C01797,2024-07-29,120.43,Electronics,Mobile App,Wallet,5,3,Budget,South,26-35,19
T006128,C00333,2024-07-29,81.56,Electronics,Mobile App,Credit Card,4,3,Premium,East,26-35,19
T001097,C00479,2024-07-29,142.52,Fashion,Mobile App,Credit Card,5,3,Budget,North,36-45,19
T000010,C00792,2024-07-29,83.86,Beauty,Store,Wallet,5,3,Regular,West,26-35,19
T006468,C00642,2024-07-29,169.8,Home,Mobile App,UPI,2,4,Regular,North,60+,19
T003165,C00839,2024-07-29,565.57,Sports,Store,Debit Card,6,3,Regular,East,18-25,19
T010435,C00128,2024-07-29,109.7,Beauty,Web,UPI,5,3,Budget,North,18-25,19
T002398,C01503,2024-07-29,166.51,Home,Web,Credit Card,5,4,Premium,West,36-45,19
T011137,C00698,2024-07-29,133.55,Electronics,Mobile App,Credit Card,4,3,Regular,South,60+,19
T012235,C01591,2024-07-29,264.3,Electronics,Web,UPI,3,4,Regular,West,26-35,19
T006981,C01180,2024-07-29,119.07,Home,Store,UPI,4,3,Regular,East,46-60,19
T010727,C01826,2024-07-29,221.42,Fashion,Web,Credit Card,3,3,Regular,North,36-45,19
T010798,C01526,2024-07-29,288.23,Beauty,Mobile App,UPI,4,4,Regular,North,26-35,19
T013576,C00316,2024-07-29,350.57,Home,Store,Credit Card,3,3,Regular,North,36-45,19
T009707,C00437,2024-07-30,169.41,Electronics,Mobile App,Credit Card,6,3,Premium,South,26-35,19
T005094,C00134,2024-07-30,218.32,Electronics,Mobile App,Credit Card,5,2,Regular,South,46-60,19
T003861,C01538,2024-07-30,149.42,Fashion,Mobile App,Credit Card,5,3,Regular,South,36-45,19
T012526,C01311,2024-07-30,100.62,Beauty,Web,UPI,4,4,Premium,East,60+,19
T001167,C00055,2024-07-30,396.58,Home,Mobile App,Debit Card,3,5,Regular,West,60+,19
T013524,C00074,2024-07-30,58.94,Beauty,Web,Credit Card,4,3,Budget,West,36-45,19
T001114,C01693,2024-07-30,97.65,Electronics,Mobile App,Debit Card,4,3,Regular,East,26-35,19
T003072,C00385,2024-07-30,36.38,Home,Web,Debit Card,4,3,Budget,South,36-45,19
T002819,C00381,2024-07-30,615.13,Home,Mobile App,Credit Card,3,4,Premium,West,26-35,19
T010252,C01719,2024-07-30,79.95,Fashion,Web,Credit Card,3,4,Budget,South,26-35,19
T010755,C01756,2024-07-30,97.29,Electronics,Web,UPI,4,4,Budget,North,36-45,19
T010295,C00372,2024-07-30,541.91,Fashion,Mobile App,Credit Card,5,3,Premium,West,60+,19
T001701,C01605,2024-07-30,313.15,Electronics,Store,UPI,2,5,Premium,North,26-35,19
T007587,C00447,2024-07-30,91.83,Sports,Web,Debit Card,4,3,Budget,North,46-60,19
T009778,C00601,2024-07-30,274.31,Fashion,Web,Credit Card,7,2,Premium,East,46-60,19
T013448,C00108,2024-07-30,70.52,Electronics,Mobile App,UPI,5,2,Budget,West,36-45,19
T012124,C01663,2024-07-30,101.32,Electronics,Web,Credit Card,3,4,Budget,North,60+,19
T007310,C00542,2024-07-30,225.18,Fashion,Web,Wallet,5,3,Regular,East,18-25,19
T001508,C01256,2024-07-30,205.77,Electronics,Web,Debit Card,3,4,Regular,North,26-35,19
T002106,C01896,2024-07-30,75.16,Fashion,Mobile App,Credit Card,4,2,Budget,West,18-25,19
T000599,C00124,2024-07-30,146.36,Sports,Web,Credit Card,3,4,Premium,South,60+,19
T011836,C00041,2024-07-30,66.78,Fashion,Web,Debit Card,2,5,Premium,West,60+,19
T010412,C01208,2024-07-30,101.18,Electronics,Web,Credit Card,4,4,Regular,East,46-60,19
T014185,C01733,2024-07-30,152.97,Fashion,Mobile App,Credit Card,6,3,Regular,South,46-60,19
T002224,C01050,2024-07-30,500.06,Beauty,Web,Credit Card,3,4,Premium,North,26-35,19
T009023,C01208,2024-07-30,102.22,Beauty,Web,Debit Card,6,3,Regular,East,46-60,19
T012297,C00074,2024-07-31,153.85,Fashion,Web,Credit Card,4,5,Budget,West,36-45,19
T003396,C00635,2024-07-31,560.54,Electronics,Mobile App,Credit Card,5,2,Premium,East,46-60,19
T011130,C01630,2024-07-31,207.17,Electronics,Web,Credit Card,5,3,Regular,East,60+,19
T002172,C00589,2024-07-31,337.99,Fashion,Store,UPI,2,5,Premium,North,46-60,19
T000497,C01715,2024-07-31,156.41,Fashion,Store,Credit Card,2,5,Premium,West,46-60,19
T009736,C00913,2024-07-31,46.88,Fashion,Mobile App,Credit Card,6,2,Regular,East,18-25,19
T008652,C01076,2024-07-31,50.59,Fashion,Web,Debit Card,4,4,Regular,West,36-45,19
T003085,C01156,2024-07-31,278.83,Sports,Web,UPI,6,2,Budget,East,26-35,19
T009955,C01561,2024-07-31,20.53,Electronics,Mobile App,Credit Card,6,4,Regular,South,18-25,19
T004452,C01797,2024-07-31,54.0,Home,Web,Credit Card,5,4,Budget,South,26-35,19
T006941,C01709,2024-07-31,159.37,Fashion,Mobile App,UPI,4,3,Regular,North,18-25,19
T008991,C01327,2024-07-31,662.84,Home,Mobile App,UPI,5,3,Premium,West,46-60,19
T013940,C01590,2024-07-31,49.68,Fashion,Web,UPI,4,4,Budget,North,26-35,19
T012891,C00357,2024-07-31,477.2,Electronics,Mobile App,UPI,3,3,Premium,West,26-35,19
T010303,C00375,2024-07-31,739.76,Fashion,Mobile App,UPI,4,3,Premium,East,46-60,19
T009239,C01745,2024-07-31,108.38,Sports,Web,Debit Card,5,3,Regular,North,36-45,19
T001365,C00042,2024-07-31,891.17,Sports,Mobile App,UPI,7,2,Regular,East,26-35,19
T004284,C01272,2024-07-31,72.11,Home,Web,Credit Card,5,2,Budget,North,26-35,19
T014844,C00455,2024-07-31,923.07,Electronics,Web,UPI,6,2,Premium,East,36-45,19
T003603,C00012,2024-07-31,122.63,Electronics,Store,UPI,3,4,Budget,North,26-35,19
T006846,C00666,2024-08-01,403.27,Sports,Mobile App,Debit Card,5,2,Premium,North,26-35,20
T004919,C00848,2024-08-01,152.78,Sports,Web,UPI,3,3,Budget,North,36-45,20
T000601,C01887,2024-08-01,446.12,Fashion,Web,Credit Card,4,3,Premium,West,36-45,20
T008699,C01934,2024-08-01,281.85,Electronics,Web,Wallet,5,3,Regular,North,18-25,20
T003392,C00225,2024-08-01,148.94,Fashion,Web,Debit Card,2,4,Regular,North,26-35,20
T012266,C01522,2024-08-01,182.44,Sports,Web,Credit Card,4,4,Budget,South,46-60,20
T012928,C01647,2024-08-01,122.38,Electronics,Store,UPI,6,2,Premium,South,36-45,20
T004223,C00784,2024-08-01,45.76,Fashion,Store,UPI,6,3,Regular,East,18-25,20
T010264,C00659,2024-08-01,60.61,Fashion,Mobile App,UPI,3,4,Regular,North,26-35,20
T006104,C00378,2024-08-01,271.3,Electronics,Mobile App,Debit Card,5,2,Premium,East,46-60,20
T012115,C00001,2024-08-01,294.58,Sports,Web,UPI,4,3,Regular,North,18-25,20
T009532,C01271,2024-08-01,115.52,Sports,Mobile App,UPI,5,3,Regular,North,36-45,20
T002389,C00695,2024-08-01,219.4,Electronics,Web,Debit Card,4,3,Premium,West,26-35,20
T001477,C00949,2024-08-01,316.82,Sports,Web,Debit Card,3,5,Budget,South,26-35,20
T007760,C00509,2024-08-01,68.98,Fashion,Store,Credit Card,4,3,Budget,West,18-25,20
T014723,C00401,2024-08-01,385.72,Fashion,Store,Credit Card,6,3,Premium,South,18-25,20
T004035,C00434,2024-08-01,184.18,Electronics,Web,Wallet,3,4,Premium,North,26-35,20
T014104,C01437,2024-08-01,50.9,Beauty,Mobile App,Debit Card,4,2,Regular,North,26-35,20
T010548,C01312,2024-08-01,17.34,Beauty,Mobile App,Debit Card,7,3,Budget,East,36-45,20
T011887,C00571,2024-08-01,68.15,Beauty,Mobile App,Debit Card,4,4,Regular,South,26-35,20
T008768,C00290,2024-08-01,152.41,Home,Store,Credit Card,3,4,Regular,North,26-35,20
T005011,C01567,2024-08-01,133.02,Electronics,Mobile App,Credit Card,4,3,Regular,East,36-45,20
T006782,C01604,2024-08-01,8.52,Beauty,Store,Wallet,2,4,Regular,North,26-35,20
T005946,C01903,2024-08-01,74.46,Fashion,Store,UPI,5,3,Budget,West,46-60,20
T004303,C00931,2024-08-01,1233.78,Fashion,Web,Credit Card,5,3,Premium,East,60+,20
T013128,C01112,2024-08-01,8.12,Fashion,Web,Debit Card,5,3,Regular,North,46-60,20
T000290,C01512,2024-08-02,147.26,Electronics,Mobile App,Wallet,2,4,Budget,North,60+,20
T008629,C01805,2024-08-02,194.1,Beauty,Mobile App,Debit Card,5,3,Regular,North,36-45,20
T003821,C00976,2024-08-02,99.58,Fashion,Mobile App,UPI,3,4,Regular,North,26-35,20
T012227,C01223,2024-08-02,337.4,Electronics,Mobile App,Credit Card,2,5,Regular,North,26-35,20
T003447,C00870,2024-08-02,32.83,Fashion,Mobile App,Credit Card,4,4,Budget,South,26-35,20
T005226,C00148,2024-08-02,222.29,Sports,Web,Credit Card,5,4,Regular,South,60+,20
T006484,C00447,2024-08-02,616.49,Fashion,Web,Debit Card,5,3,Budget,North,46-60,20
T012665,C01464,2024-08-02,246.69,Electronics,Mobile App,Credit Card,7,1,Regular,East,60+,20
T014564,C01693,2024-08-02,90.73,Electronics,Mobile App,Credit Card,7,1,Regular,East,26-35,20
T001301,C01207,2024-08-02,337.18,Electronics,Store,Debit Card,4,4,Regular,West,26-35,20
T007937,C01062,2024-08-02,173.99,Fashion,Web,Credit Card,4,4,Budget,North,26-35,20
T004805,C00068,2024-08-02,72.34,Beauty,Mobile App,UPI,2,4,Budget,North,26-35,20
T002885,C00555,2024-08-02,184.72,Sports,Store,Wallet,4,4,Budget,North,36-45,20
T008170,C00062,2024-08-02,472.55,Fashion,Web,Credit Card,4,3,Regular,South,60+,20
T003905,C01368,2024-08-02,201.75,Electronics,Web,Credit Card,4,3,Budget,North,46-60,20
T009981,C01465,2024-08-02,114.82,Fashion,Store,Credit Card,2,5,Budget,North,36-45,20
T002086,C01798,2024-08-02,118.53,Fashion,Store,Wallet,4,4,Premium,North,36-45,20
T005068,C01820,2024-08-02,72.72,Home,Web,Wallet,5,3,Regular,South,18-25,20
T002079,C01217,2024-08-02,223.68,Sports,Web,Credit Card,3,4,Premium,North,60+,20
T004196,C00702,2024-08-03,150.11,Electronics,Web,Wallet,3,3,Premium,West,26-35,20
T010057,C01230,2024-08-03,8.7,Fashion,Web,Debit Card,3,4,Regular,North,26-35,20
T002297,C01632,2024-08-03,238.26,Electronics,Store,Debit Card,3,3,Regular,North,26-35,20
T002595,C00533,2024-08-03,108.95,Fashion,Mobile App,Wallet,3,5,Budget,North,26-35,20
T012121,C01105,2024-08-03,136.49,Electronics,Mobile App,Debit Card,4,2,Budget,North,36-45,20
T009734,C00733,2024-08-03,334.35,Fashion,Store,UPI,3,4,Regular,North,46-60,20
T010499,C00709,2024-08-03,243.06,Fashion,Web,Credit Card,3,4,Regular,North,46-60,20
T002915,C01414,2024-08-03,295.91,Electronics,Mobile App,Credit Card,4,3,Premium,South,46-60,20
T010262,C01866,2024-08-03,147.49,Home,Web,Wallet,3,4,Budget,South,46-60,20
T001829,C00165,2024-08-03,186.1,Fashion,Mobile App,Debit Card,5,2,Premium,South,60+,20
T005321,C00704,2024-08-03,647.13,Beauty,Mobile App,Debit Card,4,3,Premium,North,26-35,20
T009285,C01071,2024-08-03,180.84,Fashion,Web,Credit Card,5,3,Regular,East,46-60,20
T014440,C01317,2024-08-03,145.44,Fashion,Web,UPI,4,4,Regular,South,18-25,20
T013889,C01314,2024-08-03,185.8,Sports,Mobile App,UPI,3,3,Budget,North,36-45,20
T001450,C01421,2024-08-03,229.28,Home,Web,Debit Card,4,4,Regular,East,36-45,20
T003674,C00173,2024-08-03,196.76,Fashion,Mobile App,Wallet,2,4,Regular,North,46-60,20
T001401,C01844,2024-08-03,48.22,Home,Mobile App,Credit Card,5,4,Regular,South,26-35,20
